title,link,text,fund_name,action,target,stock_name,date
"Buy NTPC, target price Rs 178: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-178-icici-securities/articleshow/98291186.cms,"NTPC, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 167509.91 Crore) operating in Power sector.",ICICI Securities,Buy,178,NTPC,2023-02-28
"Buy Maruti Suzuki India, target price Rs 8930: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-maruti-suzuki-india-target-price-rs-8930-icici-securities/articleshow/98291095.cms,Bullish hammer like candle at the 200-day EMA thusprovides favourable risk-reward set up.,ICICI Securities,Buy,8930,Maruti Suzuki India,2023-02-28
"Buy Reliance Industries, target price Rs 2445: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-reliance-industries-target-price-rs-2445-icici-securities/articleshow/98290965.cms,"Reliance Industries, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 1602085.89 Crore) operating in Diversified sectors.",ICICI Securities,Buy,2445,Reliance Industries,2023-02-28
"Hold Cipla, target price Rs 1080: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/hold-cipla-target-price-rs-1080-sharekhan-by-bnp-paribas/articleshow/98268707.cms,"Cipla, incorporated in the year 1935, is a Large Cap company (having a market cap of Rs 77400.61 Crore) operating in Pharmaceuticals sector.",Sharekhan by BNP Paribas,Hold,1080,Cipla,2023-02-27
"Buy Zydus Lifesciences, target price Rs 572: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-zydus-lifesciences-target-price-rs-572-sharekhan-by-bnp-paribas/articleshow/98268395.cms,"Zydus Lifesciences, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 46161.57 Crore) operating in Pharmaceuticals sector.",Sharekhan by BNP Paribas,Buy,572,Zydus Lifesciences,2023-02-27
"Hold Aurobindo Pharma, target price Rs 516: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/hold-aurobindo-pharma-target-price-rs-516-sharekhan-by-bnp-paribas/articleshow/98267895.cms,"Aurobindo Pharma, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 26853.57 Crore) operating in Pharmaceuticals sector.",Sharekhan by BNP Paribas,Hold,516,Aurobindo Pharma,2023-02-27
"Reduce Ceat, target price Rs 1377: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-ceat-target-price-rs-1377-icici-securities/articleshow/98266813.cms,"Ceat, incorporated in the year 1958, is a Mid Cap company (having a market cap of Rs 5849.08 Crore) operating in Tyres sector.",ICICI Securities,Reduce,1377,Ceat,2023-02-27
"Buy Apollo Tyres, target price Rs 400: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-apollo-tyres-target-price-rs-400-icici-securities/articleshow/98266273.cms,"Apollo Tyres, incorporated in the year 1972, is a Mid Cap company (having a market cap of Rs 19973.92 Crore) operating in Tyres sector.",ICICI Securities,Buy,400,Apollo Tyres,2023-02-27
"Buy Apollo Tyres, target price Rs 390: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-apollo-tyres-target-price-rs-390-icici-direct/articleshow/98265819.cms,"Apollo Tyres, incorporated in the year 1972, is a Mid Cap company (having a market cap of Rs 19973.92 Crore) operating in Tyres sector.",ICICI Direct,Buy,390,Apollo Tyres,2023-02-27
"Buy Mahindra CIE Automotive, target price Rs 500: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-cie-automotive-target-price-rs-500-icici-direct/articleshow/98265518.cms,"Mahindra CIE Automotive, incorporated in the year 1999, is a Mid Cap company (having a market cap of Rs 16175.99 Crore) operating in Auto Ancillaries sector.",ICICI Direct,Buy,500,Mahindra CIE Automotive,2023-02-27
"Buy Infosys, target price Rs 1730: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-infosys-target-price-rs-1730-icici-direct/articleshow/98265045.cms,"Infosys, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 649115.56 Crore) operating in IT Software sector.",ICICI Direct,Buy,1730,Infosys,2023-02-27
"Buy Sonata Software, target price Rs 835: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sonata-software-target-price-rs-835-icici-direct/articleshow/98264791.cms,Acquisition of the US-based Quant Systems (QS) will strengthen the company's offering in BFSI and Healthcare & Life science verticals which will aid the revenue growth of the company.,ICICI Direct,Buy,835,Sonata Software,2023-02-27
"Buy GAIL (India), target price Rs 112: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gail-india-target-price-rs-112-prabhudas-lilladher/articleshow/98264444.cms,"GAIL (India), incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 68841.29 Crore) operating in Gas & Petroleum sector.",Prabhudas Lilladher,Buy,112,GAIL (India),2023-02-27
"Buy Cyient, target price Rs 1170: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-cyient-target-price-rs-1170-motilal-oswal-financial-services/articleshow/98264076.cms,"Promoters held 23.36 per cent stake in the company as of 31-Dec-2022, while FIIs owned 31.07 per cent, DIIs 24.92 per cent.",Motilal Oswal Financial Services,Buy,1170,Cyient,2023-02-27
"Buy Reliance Industries, target price Rs 2405: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-reliance-industries-target-price-rs-2405-icici-direct/articleshow/98263746.cms,"Reliance Industries, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 1612809.99 Crore) operating in Diversified sectors.",ICICI Direct,Buy,2405,Reliance Industries,2023-02-27
"Buy Indraprastha Gas, target price Rs 439: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indraprastha-gas-target-price-rs-439-icici-direct/articleshow/98263605.cms,"Indraprastha Gas, incorporated in the year 1998, is a Large Cap company (having a market cap of Rs 30485.03 Crore) operating in Gas & Petroleum sector.",ICICI Direct,Buy,439,Indraprastha Gas,2023-02-27
"Buy LTIMindtree, target price Rs 5340: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ltimindtree-target-price-rs-5340-axis-securities/articleshow/98263311.cms,The brokerage believes gaining efficiency over business will help the company to get more profitability and higher return ratios.,Axis Securities,Buy,5340,LTIMindtree,2023-02-27
"Buy Container Corporation of India, target price Rs 635: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/buy-container-corporation-of-india-target-price-rs-635-nuvama-wealthnbsp/articleshow/98263064.cms,Correction arrested as indicated by a bullish reversal candle stick with a positive divergence on RSI.,Nuvama Wealth,Buy,635,Container Corporation of India,2023-02-27
"Sell Jindal Steel & Power, target price Rs 524.5: Nuvama Wealth brokerage",https://economictimes.indiatimes.com/markets/stocks/recos/sell-jindal-steel-amp-power-target-price-rs-524-5-nuvama-wealth-brokerage/articleshow/98262962.cms,"Promoters held 61.2 per cent stake in the company as of 31-Dec-2022, while FIIs owned 13.13 per cent, DIIs 14.15 per cent.",Nuvama Wealth brokerage,Sell,524.5,Jindal Steel & Power,2023-02-27
"Sell TVS Motor Company, target price Rs 1030: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/sell-tvs-motor-company-target-price-rs-1030-nuvama-wealth/articleshow/98262742.cms,"TVS Motor Company, incorporated in the year 1992, is a Large Cap company (having a market cap of Rs 51361.67 Crore) operating in Auto sector.",Nuvama Wealth,Sell,1030,TVS Motor Company,2023-02-27
"Sell Apollo Tyres, target price Rs 297: Nuvama Wealth",https://economictimes.indiatimes.com/markets/stocks/recos/sell-apollo-tyres-target-price-rs-297-nuvama-wealthnbsp/articleshow/98262608.cms,"Apollo Tyres, incorporated in the year 1972, is a Mid Cap company (having a market cap of Rs 20043.79 Crore) operating in Tyres sector.",Nuvama Wealth,Sell,297,Apollo Tyres,2023-02-27
"Buy NMDC, target price Rs 155: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-nmdc-target-price-rs-155-motilal-oswal-financial-services/articleshow/98203794.cms,"NMDC, incorporated in the year 1958, is a Large Cap company (having a market cap of Rs 32881.40 Crore) operating in Mining sector.",Motilal Oswal Financial Services,Buy,155,NMDC,2023-02-24
"Buy Mahindra Lifespace Developers, target price Rs 521: HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-lifespace-developers-target-price-rs-521-hdfc-securities/articleshow/98203089.cms,"Mahindra Lifespace Developers, incorporated in the year 1999, is a Small Cap company (having a market cap of Rs 5560.45 Crore) operating in Real Estate sector.",HDFC Securities,Buy,521,Mahindra Lifespace Developers,2023-02-24
"Buy Macrotech Developers, target price Rs 1425: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-macrotech-developers-target-price-rs-1425-jm-financial/articleshow/98202800.cms,"Macrotech Developers, incorporated in the year 1995, is a Small Cap company (having a market cap of Rs 37157.02 Crore) operating in Real Estate sector.",JM Financial,Buy,1425,Macrotech Developers,2023-02-24
"Buy DLF, target price Rs 465: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dlf-target-price-rs-465-jm-financial/articleshow/98202391.cms,"DLF, incorporated in the year 1963, is a Large Cap company (having a market cap of Rs 85596.28 Crore) operating in Real Estate sector.",JM Financial,Buy,465,DLF,2023-02-24
"Buy C.E. Info Systems, target price Rs 1500: Anand Rathi",https://economictimes.indiatimes.com/markets/stocks/recos/buy-c-e-info-systems-target-price-rs-1500-anand-rathi/articleshow/98201718.cms,"C.E. Info Systems, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 6239.94 Crore) operating in General sector.",Anand Rathi,Buy,1500,C.E. Info Systems,2023-02-24
"Buy Aditya Birla Fashion and Retail, target price Rs 295: Emkay Global",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-fashion-and-retail-target-price-rs-295-emkay-global/articleshow/98201341.cms,"Aditya Birla Fashion and Retail, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 21920.66 Crore) operating in Retail sector",Emkay Global,Buy,295,Aditya Birla Fashion and Retail,2023-02-24
"Add Cera Sanitaryware, target price Rs 6746: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-cera-sanitaryware-target-price-rs-6746-icici-securities/articleshow/98200534.cms,"Cera Sanitaryware, incorporated in the year 1998, is a Mid Cap company (having a market cap of Rs 8141.68 Crore) operating in Building Materials sector.",ICICI Securities,Add,6746,Cera Sanitaryware,2023-02-24
"Buy Hindustan Aeronautics, target price Rs 2850: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-aeronautics-target-price-rs-2850-prabhudas-lilladher/articleshow/98199941.cms,"Promoters held 75.15 per cent stake in the company as of 31-Dec-2022, while FIIs owned 7.14 per cent, DIIs 12.72 per cent.",Prabhudas Lilladher,Buy,2850,Hindustan Aeronautics,2023-02-24
"Reduce Garden Reach Shipbuilders & Engineers, target price Rs 385: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/reduce-garden-reach-shipbuilders-amp-engineers-target-price-rs-385-icici-securities/articleshow/98199432.cms,"Garden Reach Shipbuilders & Engineers, incorporated in the year 1934, is a Small Cap company (having a market cap of Rs 4947.50 Crore) operating in Shipping sector.",ICICI Securities,Reduce,385,Garden Reach Shipbuilders & Engineers,2023-02-24
"Buy Mahindra CIE Automotive, target price Rs 466: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-cie-automotive-target-price-rs-466-icici-securities/articleshow/98198492.cms,"Mahindra CIE Automotive, incorporated in the year 1999, is a Mid Cap company (having a market cap of Rs 15231.49 Crore) operating in Auto Ancillaries sector.",ICICI Securities,Buy,466,Mahindra CIE Automotive,2023-02-24
"Buy Mahindra Lifespace Developers, target price Rs 483: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-lifespace-developers-target-price-rs-483-icici-securities/articleshow/98198049.cms,The brokerage retains its BUY rating on the counter with an unchanged target price of Rs483/share which incorporates recent project additions and includes a premium to NAV of 50% considering the company’s strong business development pipeline.,ICICI Securities,Buy,483,Mahindra Lifespace Developers,2023-02-24
"Buy DLF, target price Rs 458: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dlf-target-price-rs-458-icici-securities/articleshow/98197706.cms,"DLF, incorporated in the year 1963, is a Large Cap company (having a market cap of Rs 85918.07 Crore) operating in Real Estate sector.",ICICI Securities,Buy,458,DLF,2023-02-24
"Sell Pidilite Industries, target price Rs 2251: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/sell-pidilite-industries-target-price-rs-2251-icici-direct/articleshow/98197376.cms,"Pidilite Industries, incorporated in the year 1969, is a Large Cap company (having a market cap of Rs 115447.27 Crore) operating in Diversified sector.",ICICI Direct,Sell,2251,Pidilite Industries,2023-02-24
"Buy NTPC, target price Rs 173: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-173-icici-direct/articleshow/98197150.cms,Price consolidating above the 50 days EMA and the rising demand line support signals positive bias.,ICICI Direct,Buy,173,NTPC,2023-02-24
"Buy Mahindra & Mahindra Financial Services, target price Rs 265: Kotak Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-mahindra-amp-mahindra-financial-services-target-price-rs-265-kotak-securities/articleshow/98196724.cms,"Mahindra & Mahindra Financial Services, incorporated in the year 1991, is a Large Cap company (having a market cap of Rs 32049.65 Crore) operating in NBFC sector.",Kotak Securities,Buy,265,Mahindra & Mahindra Financial Services,2023-02-24
"Buy Siemens, target price Rs 3350: Kotak Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-siemens-target-price-rs-3350-kotak-securitiesnbsp/articleshow/98196527.cms,"Siemens, incorporated in the year 1957, is a Large Cap company (having a market cap of Rs 115983.03 Crore) operating in Engineering sector.",Kotak Securities,Buy,3350,Siemens,2023-02-24
"Buy Bharat Petroleum Corporation, target price Rs 330: Kotak Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharat-petroleum-corporation-target-price-rs-330-kotak-securitiesnbsp/articleshow/98196400.cms,"Bharat Petroleum Corporation, incorporated in the year 1952, is a Large Cap company (having a market cap of Rs 69535.40 Crore) operating in Gas & Petroleum sector.",Kotak Securities,Buy,330,Bharat Petroleum Corporation,2023-02-24
